xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdcxyzgender,xyzdcxyzagegroup,xyzdcxyzeducation,xyzdcxyzdistribution,xyzdpxyzsi_pov_share_all,xyzdcxyzpppyear
CMR,2014,FALSE,CONS,,,,Secondary education,T60,.8130759,2017
CMR,2014,FALSE,CONS,,,,No education,B40,.6326966,2017
CMR,2014,FALSE,CONS,,,,No education,T60,.3673034,2017
CMR,2014,FALSE,CONS,,Male,,,B40,.3919711,2017
CMR,2014,FALSE,CONS,,Male,,,T60,.6080289,2017
CMR,2014,FALSE,CONS,,Female,,,B40,.4075478,2017
CMR,2014,FALSE,CONS,,Female,,,T60,.5924522,2017
CMR,2014,FALSE,CONS,R,,,,B40,.6056845,2017
CMR,2014,FALSE,CONS,R,,,,T60,.3943155,2017
CMR,2014,FALSE,CONS,U,,,,B40,.0971786,2017
CMR,2014,FALSE,CONS,U,,,,T60,.9028214,2017
COD,2012,FALSE,CONS,,,0-14,,B40,.4588985,2017
COD,2012,FALSE,CONS,,,0-14,,T60,.5411015,2017
COD,2012,FALSE,CONS,,,15-64,,B40,.3558207,2017
COD,2012,FALSE,CONS,,,15-64,,T60,.6441793,2017
COD,2012,FALSE,CONS,,,>65,,B40,.2494429,2017
COD,2012,FALSE,CONS,,,>65,,T60,.7505571,2017
COD,2012,FALSE,CONS,,,,Primary education,B40,.4258275,2017
COD,2012,FALSE,CONS,,,,Primary education,T60,.5741724,2017
COD,2012,FALSE,CONS,,,,Tertiary education,B40,.0620857,2017
COD,2012,FALSE,CONS,,,,Tertiary education,T60,.9379143,2017
COD,2012,FALSE,CONS,,,,Secondary education,B40,.2907781,2017
COD,2012,FALSE,CONS,,,,Secondary education,T60,.709222,2017
COD,2012,FALSE,CONS,,,,No education,B40,.4546489,2017
COD,2012,FALSE,CONS,,,,No education,T60,.5453511,2017
COD,2012,FALSE,CONS,,Male,,,B40,.4042167,2017
COD,2012,FALSE,CONS,,Male,,,T60,.5957833,2017
COD,2012,FALSE,CONS,,Female,,,B40,.3959067,2017
COD,2012,FALSE,CONS,,Female,,,T60,.6040933,2017
COD,2012,FALSE,CONS,R,,,,B40,.5354649,2017
COD,2012,FALSE,CONS,R,,,,T60,.4645351,2017
COD,2012,FALSE,CONS,U,,,,B40,.183834,2017
COD,2012,FALSE,CONS,U,,,,T60,.816166,2017
COG,2011,FALSE,CONS,,,0-14,,B40,.4794631,2017
COG,2011,FALSE,CONS,,,0-14,,T60,.5205369,2017
COG,2011,FALSE,CONS,,,15-64,,B40,.3438915,2017
COG,2011,FALSE,CONS,,,15-64,,T60,.6561085,2017
COG,2011,FALSE,CONS,,,>65,,B40,.4073485,2017
COG,2011,FALSE,CONS,,,>65,,T60,.5926515,2017
COG,2011,FALSE,CONS,,,,Primary education,B40,.5043349,2017
COG,2011,FALSE,CONS,,,,Primary education,T60,.495665,2017
COG,2011,FALSE,CONS,,,,Tertiary education,B40,.0877394,2017
COG,2011,FALSE,CONS,,,,Tertiary education,T60,.9122607,2017
COG,2011,FALSE,CONS,,,,Secondary education,B40,.2832537,2017
COG,2011,FALSE,CONS,,,,Secondary education,T60,.7167463,2017
COG,2011,FALSE,CONS,,,,No education,B40,.55606,2017
COG,2011,FALSE,CONS,,,,No education,T60,.4439401,2017
COG,2011,FALSE,CONS,,Male,,,B40,.3929252,2017
COG,2011,FALSE,CONS,,Male,,,T60,.6070748,2017
COG,2011,FALSE,CONS,,Female,,,B40,.406486,2017
COG,2011,FALSE,CONS,,Female,,,T60,.593514,2017
COG,2011,FALSE,CONS,R,,,,B40,.7378061,2017
COG,2011,FALSE,CONS,R,,,,T60,.2621938,2017
COG,2011,FALSE,CONS,U,,,,B40,.2318763,2017
COG,2011,FALSE,CONS,U,,,,T60,.7681237,2017
COL,2021,FALSE,INC,,,0-14,,B40,.5618312,2017
COL,2021,FALSE,INC,,,0-14,,T60,.4381688,2017
COL,2021,FALSE,INC,,,15-64,,B40,.3572916,2017
COL,2021,FALSE,INC,,,15-64,,T60,.6427084,2017
COL,2021,FALSE,INC,,,>65,,B40,.2714535,2017
COL,2021,FALSE,INC,,,>65,,T60,.7285465,2017
COL,2021,FALSE,INC,,,,Primary education,B40,.4309659,2017
COL,2021,FALSE,INC,,,,Primary education,T60,.5690341,2017
COL,2021,FALSE,INC,,,,Tertiary education,B40,.1498047,2017
COL,2021,FALSE,INC,,,,Tertiary education,T60,.8501953,2017
COL,2021,FALSE,INC,,,,Secondary education,B40,.3870945,2017
COL,2021,FALSE,INC,,,,Secondary education,T60,.6129055,2017
COL,2021,FALSE,INC,,,,No education,B40,.5568326,2017
COL,2021,FALSE,INC,,,,No education,T60,.4431674,2017
COL,2021,FALSE,INC,,Male,,,B40,.3917623,2017
COL,2021,FALSE,INC,,Male,,,T60,.6082377,2017
COL,2021,FALSE,INC,,Female,,,B40,.4080388,2017
COL,2021,FALSE,INC,,Female,,,T60,.5919612,2017
COL,2021,FALSE,INC,R,,,,B40,.5778617,2017
COL,2021,FALSE,INC,R,,,,T60,.4221383,2017
COM,2014,FALSE,CONS,,,0-14,,B40,.4956472,2017
COM,2014,FALSE,CONS,,,0-14,,T60,.5043528,2017
COM,2014,FALSE,CONS,,,15-64,,B40,.3877597,2017
COM,2014,FALSE,CONS,,,15-64,,T60,.6122403,2017
COM,2014,FALSE,CONS,,,>65,,B40,.3014844,2017
COM,2014,FALSE,CONS,,,>65,,T60,.6985155,2017
COM,2014,FALSE,CONS,,,,Primary education,B40,.3914444,2017
COM,2014,FALSE,CONS,,,,Primary education,T60,.6085556,2017
COM,2014,FALSE,CONS,,,,Tertiary education,B40,.1852774,2017
COM,2014,FALSE,CONS,,,,Tertiary education,T60,.8147226,2017
COM,2014,FALSE,CONS,,,,Secondary education,B40,.3281196,2017
COM,2014,FALSE,CONS,,,,Secondary education,T60,.6718804,2017
COM,2014,FALSE,CONS,,Male,,,B40,.401361,2017
COM,2014,FALSE,CONS,,Male,,,T60,.598639,2017
COM,2014,FALSE,CONS,,Female,,,B40,.3987798,2017
COM,2014,FALSE,CONS,,Female,,,T60,.6012202,2017
COM,2014,FALSE,CONS,R,,,,B40,.4674722,2017
COM,2014,FALSE,CONS,R,,,,T60,.5325277,2017
COM,2014,FALSE,CONS,U,,,,B40,.2975741,2017
COM,2014,FALSE,CONS,U,,,,T60,.7024259,2017
CPV,2015,FALSE,CONS,,,0-14,,B40,.4873208,2017
CPV,2015,FALSE,CONS,,,0-14,,T60,.5126792,2017
CPV,2015,FALSE,CONS,,,15-64,,B40,.3620354,2017
CPV,2015,FALSE,CONS,,,15-64,,T60,.6379647,2017
CPV,2015,FALSE,CONS,,,>65,,B40,.3338081,2017
CPV,2015,FALSE,CONS,,,>65,,T60,.6661919,2017
CPV,2015,FALSE,CONS,,,,Primary education,B40,.4291991,2017
CPV,2015,FALSE,CONS,,,,Primary education,T60,.5708009,2017
CPV,2015,FALSE,CONS,,,,Tertiary education,B40,.0575977,2017
CPV,2015,FALSE,CONS,,,,Tertiary education,T60,.9424023,2017
CPV,2015,FALSE,CONS,,,,Secondary education,B40,.3344646,2017
CPV,2015,FALSE,CONS,,,,Secondary education,T60,.6655354,2017
CPV,2015,FALSE,CONS,,,,No education,B40,.4683113,2017
CPV,2015,FALSE,CONS,,,,No education,T60,.5316887,2017
CPV,2015,FALSE,CONS,,Male,,,B40,.3907386,2017
CPV,2015,FALSE,CONS,,Male,,,T60,.6092614,2017
CPV,2015,FALSE,CONS,,Female,,,B40,.4085151,2017
CPV,2015,FALSE,CONS,,Female,,,T60,.591485,2017
CPV,2015,FALSE,CONS,R,,,,B40,.5895846,2017
CPV,2015,FALSE,CONS,R,,,,T60,.4104154,2017
CPV,2015,FALSE,CONS,U,,,,B40,.2947803,2017
CPV,2015,FALSE,CONS,U,,,,T60,.7052197,2017
CRI,2022,FALSE,INC,,,0-14,,B40,.6116532,2017
CRI,2022,FALSE,INC,,,0-14,,T60,.3883468,2017
CRI,2022,FALSE,INC,,,15-64,,B40,.3659117,2017
CRI,2022,FALSE,INC,,,15-64,,T60,.6340883,2017
CRI,2022,FALSE,INC,,,>65,,B40,.2854485,2017
CRI,2022,FALSE,INC,,,>65,,T60,.7145515,2017
CRI,2022,FALSE,INC,,,,Primary education,B40,.4697577,2017
CRI,2022,FALSE,INC,,,,Primary education,T60,.5302423,2017
CRI,2022,FALSE,INC,,,,Tertiary education,B40,.0863121,2017
CRI,2022,FALSE,INC,,,,Tertiary education,T60,.9136879,2017
CRI,2022,FALSE,INC,,,,Secondary education,B40,.371985,2017
CRI,2022,FALSE,INC,,,,Secondary education,T60,.628015,2017
CRI,2022,FALSE,INC,,,,No education,B40,.6304163,2017
CRI,2022,FALSE,INC,,,,No education,T60,.3695837,2017
CRI,2022,FALSE,INC,,Male,,,B40,.3968274,2017
CRI,2022,FALSE,INC,,Male,,,T60,.6031726,2017
CRI,2022,FALSE,INC,,Female,,,B40,.4028608,2017
CRI,2022,FALSE,INC,,Female,,,T60,.5971392,2017
CRI,2022,FALSE,INC,R,,,,B40,.5426222,2017
CRI,2022,FALSE,INC,R,,,,T60,.4573778,2017
CRI,2022,FALSE,INC,U,,,,B40,.3456804,2017
CRI,2022,FALSE,INC,U,,,,T60,.6543196,2017
DJI,2017,FALSE,CONS,,,0-14,,B40,.4598187,2017
DJI,2017,FALSE,CONS,,,0-14,,T60,.5401813,2017
DJI,2017,FALSE,CONS,,,15-64,,B40,.3654895,2017
DJI,2017,FALSE,CONS,,,15-64,,T60,.6345105,2017
DJI,2017,FALSE,CONS,,,,Primary education,B40,.3371122,2017
DJI,2017,FALSE,CONS,,,,Primary education,T60,.6628878,2017
DJI,2017,FALSE,CONS,,,,Tertiary education,B40,.1183945,2017
DJI,2017,FALSE,CONS,,,,Tertiary education,T60,.8816055,2017
DJI,2017,FALSE,CONS,,,,Secondary education,B40,.277434,2017
DJI,2017,FALSE,CONS,,,,Secondary education,T60,.7225659,2017
DJI,2017,FALSE,CONS,,,,No education,B40,.4828078,2017
DJI,2017,FALSE,CONS,,,,No education,T60,.5171922,2017
DJI,2017,FALSE,CONS,,Male,,,B40,.4040647,2017
DJI,2017,FALSE,CONS,,Male,,,T60,.5959353,2017
DJI,2017,FALSE,CONS,,Female,,,B40,.3960084,2017
DJI,2017,FALSE,CONS,,Female,,,T60,.6039916,2017
DJI,2017,FALSE,CONS,R,,,,B40,.8329998,2017
DJI,2017,FALSE,CONS,R,,,,T60,.1670002,2017
DJI,2017,FALSE,CONS,U,,,,B40,.3224012,2017
DJI,2017,FALSE,CONS,U,,,,T60,.6775988,2017
DOM,2021,FALSE,INC,,,0-14,,B40,.5867433,2017
DOM,2021,FALSE,INC,,,0-14,,T60,.4132567,2017
DOM,2021,FALSE,INC,,,15-64,,B40,.3495193,2017
DOM,2021,FALSE,INC,,,15-64,,T60,.6504807,2017
DOM,2021,FALSE,INC,,,>65,,B40,.2426199,2017
DOM,2021,FALSE,INC,,,>65,,T60,.7573801,2017
DOM,2021,FALSE,INC,,,,Primary education,B40,.3457656,2017
DOM,2021,FALSE,INC,,,,Primary education,T60,.6542344,2017
DOM,2021,FALSE,INC,,,,Tertiary education,B40,.179975,2017
DOM,2021,FALSE,INC,,,,Tertiary education,T60,.820025,2017
DOM,2021,FALSE,INC,,,,Secondary education,B40,.3896503,2017
DOM,2021,FALSE,INC,,,,Secondary education,T60,.6103497,2017
DOM,2021,FALSE,INC,,,,No education,B40,.4280555,2017
DOM,2021,FALSE,INC,,,,No education,T60,.5719445,2017
DOM,2021,FALSE,INC,,Male,,,B40,.3733287,2017
DOM,2021,FALSE,INC,,Male,,,T60,.6266713,2017
DOM,2021,FALSE,INC,,Female,,,B40,.4250809,2017
DOM,2021,FALSE,INC,,Female,,,T60,.574919,2017
DOM,2021,FALSE,INC,R,,,,B40,.398806,2017
DOM,2021,FALSE,INC,R,,,,T60,.601194,2017
DOM,2021,FALSE,INC,U,,,,B40,.4002003,2017
DOM,2021,FALSE,INC,U,,,,T60,.5997997,2017
ECU,2022,FALSE,INC,,,0-14,,B40,.5753677,2017
ECU,2022,FALSE,INC,,,0-14,,T60,.4246323,2017
ECU,2022,FALSE,INC,,,15-64,,B40,.3508587,2017
ECU,2022,FALSE,INC,,,15-64,,T60,.6491414,2017
ECU,2022,FALSE,INC,,,>65,,B40,.185568,2017
ECU,2022,FALSE,INC,,,>65,,T60,.814432,2017
ECU,2022,FALSE,INC,,,,Primary education,B40,.3643602,2017
ECU,2022,FALSE,INC,,,,Primary education,T60,.6356398,2017
ECU,2022,FALSE,INC,,,,Tertiary education,B40,.1166542,2017
ECU,2022,FALSE,INC,,,,Tertiary education,T60,.8833458,2017
ECU,2022,FALSE,INC,,,,Secondary education,B40,.3873748,2017
ECU,2022,FALSE,INC,,,,Secondary education,T60,.6126252,2017
ECU,2022,FALSE,INC,,,,No education,B40,.4244537,2017
ECU,2022,FALSE,INC,,,,No education,T60,.5755463,2017
ECU,2022,FALSE,INC,,Male,,,B40,.3871321,2017
ECU,2022,FALSE,INC,,Male,,,T60,.6128679,2017
ECU,2022,FALSE,INC,,Female,,,B40,.412251,2017
ECU,2022,FALSE,INC,,Female,,,T60,.5877491,2017
ECU,2022,FALSE,INC,R,,,,B40,.5342818,2017
ECU,2022,FALSE,INC,R,,,,T60,.4657182,2017
ECU,2022,FALSE,INC,U,,,,B40,.3369685,2017
ECU,2022,FALSE,INC,U,,,,T60,.6630315,2017
EGY,2019,FALSE,CONS,,,0-14,,B40,.5197358,2017
EGY,2019,FALSE,CONS,,,0-14,,T60,.4802642,2017
EGY,2019,FALSE,CONS,,,15-64,,B40,.3514212,2017
EGY,2019,FALSE,CONS,,,15-64,,T60,.6485788,2017
EGY,2019,FALSE,CONS,,,>65,,B40,.1936112,2017
EGY,2019,FALSE,CONS,,,>65,,T60,.8063887,2017
EGY,2019,FALSE,CONS,,,,Primary education,B40,.399675,2017
EGY,2019,FALSE,CONS,,,,Primary education,T60,.600325,2017
EGY,2019,FALSE,CONS,,,,Tertiary education,B40,.1536147,2017
EGY,2019,FALSE,CONS,,,,Tertiary education,T60,.8463853,2017
EGY,2019,FALSE,CONS,,,,Secondary education,B40,.3787408,2017
EGY,2019,FALSE,CONS,,,,Secondary education,T60,.6212592,2017
EGY,2019,FALSE,CONS,,,,No education,B40,.4310451,2017
EGY,2019,FALSE,CONS,,,,No education,T60,.5689549,2017
EGY,2019,FALSE,CONS,,Male,,,B40,.401183,2017
EGY,2019,FALSE,CONS,,Male,,,T60,.598817,2017
EGY,2019,FALSE,CONS,,Female,,,B40,.3987709,2017
EGY,2019,FALSE,CONS,,Female,,,T60,.6012291,2017
EGY,2019,FALSE,CONS,R,,,,B40,.475858,2017
EGY,2019,FALSE,CONS,R,,,,T60,.524142,2017
EGY,2019,FALSE,CONS,U,,,,B40,.2908549,2017
EGY,2019,FALSE,CONS,U,,,,T60,.7091451,2017
ETH,2015,FALSE,CONS,,,0-14,,B40,.4558552,2017
ETH,2015,FALSE,CONS,,,0-14,,T60,.5441448,2017
ETH,2015,FALSE,CONS,,,15-64,,B40,.3581218,2017
ETH,2015,FALSE,CONS,,,15-64,,T60,.6418781,2017
ETH,2015,FALSE,CONS,,,>65,,B40,.310946,2017
ETH,2015,FALSE,CONS,,,>65,,T60,.689054,2017
ETH,2015,FALSE,CONS,,,,Primary education,B40,.3384269,2017
ETH,2015,FALSE,CONS,,,,Primary education,T60,.6615731,2017
ETH,2015,FALSE,CONS,,,,Tertiary education,B40,.0681781,2017
ETH,2015,FALSE,CONS,,,,Tertiary education,T60,.9318219,2017
ETH,2015,FALSE,CONS,,,,Secondary education,B40,.1825579,2017
ETH,2015,FALSE,CONS,,,,Secondary education,T60,.8174421,2017
ETH,2015,FALSE,CONS,,,,No education,B40,.4236582,2017
ETH,2015,FALSE,CONS,,,,No education,T60,.5763419,2017
ETH,2015,FALSE,CONS,,Male,,,B40,.407859,2017
ETH,2015,FALSE,CONS,,Male,,,T60,.592141,2017
ETH,2015,FALSE,CONS,,Female,,,B40,.391667,2017
ETH,2015,FALSE,CONS,,Female,,,T60,.608333,2017
ETH,2015,FALSE,CONS,R,,,,B40,.45143,2017
ETH,2015,FALSE,CONS,R,,,,T60,.54857,2017
ETH,2015,FALSE,CONS,U,,,,B40,.1818899,2017
ETH,2015,FALSE,CONS,U,,,,T60,.8181101,2017
FJI,2019,FALSE,CONS,,,0-14,,B40,.5268096,2017
FJI,2019,FALSE,CONS,,,0-14,,T60,.4731904,2017
FJI,2019,FALSE,CONS,,,15-64,,B40,.3523553,2017
FJI,2019,FALSE,CONS,,,15-64,,T60,.6476447,2017
FJI,2019,FALSE,CONS,,,>65,,B40,.2973627,2017
FJI,2019,FALSE,CONS,,,>65,,T60,.7026373,2017
FJI,2019,FALSE,CONS,,,,Primary education,B40,.4107425,2017
FJI,2019,FALSE,CONS,,,,Primary education,T60,.5892575,2017
FJI,2019,FALSE,CONS,,,,Tertiary education,B40,.1009944,2017
FJI,2019,FALSE,CONS,,,,Tertiary education,T60,.8990056,2017
FJI,2019,FALSE,CONS,,,,Secondary education,B40,.361374,2017
FJI,2019,FALSE,CONS,,,,Secondary education,T60,.638626,2017
FJI,2019,FALSE,CONS,,,,No education,B40,.3878831,2017
FJI,2019,FALSE,CONS,,,,No education,T60,.6121169,2017
FJI,2019,FALSE,CONS,R,,,,B40,.5397421,2017
FJI,2019,FALSE,CONS,R,,,,T60,.460258,2017
FJI,2019,FALSE,CONS,U,,,,B40,.2868037,2017
FJI,2019,FALSE,CONS,U,,,,T60,.7131963,2017
FSM,2013,FALSE,CONS,,,0-14,,B40,.4401342,2017
FSM,2013,FALSE,CONS,,,0-14,,T60,.5598658,2017
FSM,2013,FALSE,CONS,,,15-64,,B40,.3770826,2017
FSM,2013,FALSE,CONS,,,15-64,,T60,.6229174,2017
FSM,2013,FALSE,CONS,,,>65,,B40,.4094256,2017
FSM,2013,FALSE,CONS,,,>65,,T60,.5905744,2017
FSM,2013,FALSE,CONS,,,,Primary education,B40,.4318663,2017
FSM,2013,FALSE,CONS,,,,Primary education,T60,.5681337,2017
FSM,2013,FALSE,CONS,,,,Tertiary education,T60,.9304278,2017
FSM,2013,FALSE,CONS,,,,Secondary education,B40,.283196,2017
FSM,2013,FALSE,CONS,,,,Secondary education,T60,.716804,2017
FSM,2013,FALSE,CONS,,,,No education,B40,.3900286,2017
FSM,2013,FALSE,CONS,,,,No education,T60,.6099715,2017
FSM,2013,FALSE,CONS,,Male,,,B40,.4047379,2017
FSM,2013,FALSE,CONS,,Male,,,T60,.5952622,2017
FSM,2013,FALSE,CONS,,Female,,,B40,.395147,2017
FSM,2013,FALSE,CONS,,Female,,,T60,.604853,2017
GAB,2017,FALSE,CONS,,,,Primary education,B40,.4861061,2017
GAB,2017,FALSE,CONS,,,,Primary education,T60,.5138939,2017
GAB,2017,FALSE,CONS,,,,Tertiary education,B40,.0984543,2017
GAB,2017,FALSE,CONS,,,,Tertiary education,T60,.9015457,2017
GAB,2017,FALSE,CONS,,,,Secondary education,B40,.3241943,2017
GAB,2017,FALSE,CONS,,,,Secondary education,T60,.6758057,2017
GAB,2017,FALSE,CONS,,,,No education,B40,.4148976,2017
GAB,2017,FALSE,CONS,,,,No education,T60,.5851024,2017
GHA,2016,FALSE,CONS,,,0-14,,B40,.4835158,2017
GHA,2016,FALSE,CONS,,,0-14,,T60,.5164842,2017
GHA,2016,FALSE,CONS,,,15-64,,B40,.3436561,2017
GHA,2016,FALSE,CONS,,,15-64,,T60,.6563439,2017
GHA,2016,FALSE,CONS,,,>65,,B40,.4051618,2017
GHA,2016,FALSE,CONS,,,>65,,T60,.5948382,2017
GHA,2016,FALSE,CONS,,,,Primary education,B40,.4550019,2017
GHA,2016,FALSE,CONS,,,,Primary education,T60,.5449982,2017
GHA,2016,FALSE,CONS,,,,Tertiary education,B40,.0770679,2017
GHA,2016,FALSE,CONS,,,,Tertiary education,T60,.9229321,2017
GHA,2016,FALSE,CONS,,,,Secondary education,B40,.2660973,2017
GHA,2016,FALSE,CONS,,,,Secondary education,T60,.7339027,2017
GHA,2016,FALSE,CONS,,,,No education,B40,.6093162,2017
GHA,2016,FALSE,CONS,,,,No education,T60,.3906838,2017
GHA,2016,FALSE,CONS,,Male,,,B40,.3972122,2017
GHA,2016,FALSE,CONS,,Male,,,T60,.6027878,2017
GHA,2016,FALSE,CONS,,Female,,,B40,.4025987,2017
GHA,2016,FALSE,CONS,,Female,,,T60,.5974013,2017
GHA,2016,FALSE,CONS,R,,,,B40,.6064172,2017
GHA,2016,FALSE,CONS,R,,,,T60,.3935828,2017
GHA,2016,FALSE,CONS,U,,,,B40,.1993945,2017
GHA,2016,FALSE,CONS,U,,,,T60,.8006055,2017
GMB,2020,FALSE,CONS,,,0-14,,B40,.4480314,2017
GMB,2020,FALSE,CONS,,,0-14,,T60,.5519686,2017
GMB,2020,FALSE,CONS,,,15-64,,B40,.3610674,2017
GMB,2020,FALSE,CONS,,,15-64,,T60,.6389326,2017
GMB,2020,FALSE,CONS,,,>65,,B40,.3822875,2017
GMB,2020,FALSE,CONS,,,>65,,T60,.6177125,2017
GMB,2020,FALSE,CONS,,,,Primary education,B40,.3349872,2017
GMB,2020,FALSE,CONS,,,,Primary education,T60,.6650128,2017
GMB,2020,FALSE,CONS,,,,Tertiary education,B40,.1011159,2017
GMB,2020,FALSE,CONS,,,,Tertiary education,T60,.8988841,2017
GMB,2020,FALSE,CONS,,,,Secondary education,B40,.2377571,2017
GMB,2020,FALSE,CONS,,,,Secondary education,T60,.7622429,2017
GMB,2020,FALSE,CONS,,,,No education,B40,.4696082,2017
GMB,2020,FALSE,CONS,,,,No education,T60,.5303919,2017
GMB,2020,FALSE,CONS,,Male,,,B40,.4051272,2017
GMB,2020,FALSE,CONS,,Male,,,T60,.5948728,2017
GMB,2020,FALSE,CONS,,Female,,,B40,.3953202,2017
GMB,2020,FALSE,CONS,,Female,,,T60,.6046798,2017
GMB,2020,FALSE,CONS,R,,,,B40,.6203198,2017
GMB,2020,FALSE,CONS,R,,,,T60,.3796802,2017
GMB,2020,FALSE,CONS,U,,,,B40,.2198802,2017
GMB,2020,FALSE,CONS,U,,,,T60,.7801198,2017
GNB,2018,FALSE,CONS,,,0-14,,B40,.4414243,2017
GNB,2018,FALSE,CONS,,,0-14,,T60,.5585757,2017
GNB,2018,FALSE,CONS,,,15-64,,B40,.3482823,2017
GNB,2018,FALSE,CONS,,,15-64,,T60,.6517177,2017
GNB,2018,FALSE,CONS,,,>65,,B40,.4377391,2017
GNB,2018,FALSE,CONS,,,>65,,T60,.5622609,2017
GNB,2018,FALSE,CONS,,,,Primary education,B40,.3307986,2017
GNB,2018,FALSE,CONS,,,,Primary education,T60,.6692014,2017
GNB,2018,FALSE,CONS,,,,Tertiary education,B40,.0405139,2017
GNB,2018,FALSE,CONS,,,,Tertiary education,T60,.9594861,2017
GNB,2018,FALSE,CONS,,,,Secondary education,B40,.1583728,2017
GNB,2018,FALSE,CONS,,,,Secondary education,T60,.8416272,2017
GNB,2018,FALSE,CONS,,,,No education,B40,.4850209,2017
GNB,2018,FALSE,CONS,,,,No education,T60,.5149791,2017
GNB,2018,FALSE,CONS,,Male,,,B40,.4010141,2017
GNB,2018,FALSE,CONS,,Male,,,T60,.598986,2017
GNB,2018,FALSE,CONS,,Female,,,B40,.3990351,2017
GNB,2018,FALSE,CONS,,Female,,,T60,.600965,2017
GNB,2018,FALSE,CONS,R,,,,B40,.5820479,2017
GNB,2018,FALSE,CONS,R,,,,T60,.4179521,2017
GNB,2018,FALSE,CONS,U,,,,B40,.1552752,2017
GNB,2018,FALSE,CONS,U,,,,T60,.8447248,2017
GTM,2014,FALSE,INC,,,0-14,,B40,.4974809,2017
GTM,2014,FALSE,INC,,,0-14,,T60,.5025191,2017
GTM,2014,FALSE,INC,,,15-64,,B40,.3476031,2017
GTM,2014,FALSE,INC,,,15-64,,T60,.6523969,2017
GTM,2014,FALSE,INC,,,>65,,B40,.3254302,2017
GTM,2014,FALSE,INC,,,>65,,T60,.6745698,2017
GTM,2014,FALSE,INC,,,,Primary education,B40,.3923238,2017
GTM,2014,FALSE,INC,,,,Primary education,T60,.6076762,2017
GTM,2014,FALSE,INC,,,,Tertiary education,B40,.0334455,2017
GTM,2014,FALSE,INC,,,,Tertiary education,T60,.9665545,2017
GTM,2014,FALSE,INC,,,,Secondary education,B40,.1891755,2017
GTM,2014,FALSE,INC,,,,Secondary education,T60,.8108245,2017
GTM,2014,FALSE,INC,,,,No education,B40,.5305654,2017
GTM,2014,FALSE,INC,,,,No education,T60,.4694346,2017
GTM,2014,FALSE,INC,,Male,,,B40,.3987679,2017
GTM,2014,FALSE,INC,,Male,,,T60,.6012321,2017
GTM,2014,FALSE,INC,,Female,,,B40,.4011396,2017
GTM,2014,FALSE,INC,,Female,,,T60,.5988604,2017
GTM,2014,FALSE,INC,R,,,,B40,.5415668,2017
GTM,2014,FALSE,INC,R,,,,T60,.4584331,2017
GTM,2014,FALSE,INC,U,,,,B40,.2554639,2017
GTM,2014,FALSE,INC,U,,,,T60,.7445362,2017
HND,2019,FALSE,INC,,,0-14,,B40,.500712,2017
HND,2019,FALSE,INC,,,0-14,,T60,.499288,2017
HND,2019,FALSE,INC,,,15-64,,B40,.3573884,2017
HND,2019,FALSE,INC,,,15-64,,T60,.6426116,2017
HND,2019,FALSE,INC,,,>65,,B40,.3612087,2017
HND,2019,FALSE,INC,,,>65,,T60,.6387913,2017
HND,2019,FALSE,INC,,,,Primary education,B40,.4624174,2017
HND,2019,FALSE,INC,,,,Primary education,T60,.5375826,2017
HND,2019,FALSE,INC,,,,Tertiary education,B40,.0470128,2017
HND,2019,FALSE,INC,,,,Tertiary education,T60,.9529873,2017
HND,2019,FALSE,INC,,,,Secondary education,B40,.2216377,2017
HND,2019,FALSE,INC,,,,Secondary education,T60,.7783623,2017
HND,2019,FALSE,INC,,,,No education,B40,.6008936,2017
HND,2019,FALSE,INC,,,,No education,T60,.3991064,2017
HND,2019,FALSE,INC,,Male,,,B40,.4058695,2017
HND,2019,FALSE,INC,,Male,,,T60,.5941306,2017
HND,2019,FALSE,INC,,Female,,,B40,.3945237,2017
HND,2019,FALSE,INC,,Female,,,T60,.6054764,2017
HND,2019,FALSE,INC,R,,,,B40,.6054242,2017
HND,2019,FALSE,INC,R,,,,T60,.3945758,2017
HND,2019,FALSE,INC,U,,,,B40,.2433499,2017
HND,2019,FALSE,INC,U,,,,T60,.75665,2017
HRV,2020,FALSE,INC,,,0-14,,B40,.5239486,2017
HRV,2020,FALSE,INC,,,0-14,,T60,.4760514,2017
HRV,2020,FALSE,INC,,,15-64,,B40,.3641943,2017
HRV,2020,FALSE,INC,,,15-64,,T60,.6358057,2017
HRV,2020,FALSE,INC,,,>65,,B40,.4301861,2017
HRV,2020,FALSE,INC,,,>65,,T60,.5698139,2017
HRV,2020,FALSE,INC,,,,Primary education,B40,.7011077,2017
HRV,2020,FALSE,INC,,,,Primary education,T60,.2988923,2017
HRV,2020,FALSE,INC,,,,Tertiary education,B40,.143661,2017
HRV,2020,FALSE,INC,,,,Tertiary education,T60,.856339,2017
HRV,2020,FALSE,INC,,,,Secondary education,B40,.425379,2017
HRV,2020,FALSE,INC,,,,Secondary education,T60,.574621,2017
HRV,2020,FALSE,INC,,,,No education,B40,.6914619,2017
HRV,2020,FALSE,INC,,,,No education,T60,.3085381,2017
HRV,2020,FALSE,INC,,Male,,,B40,.390367,2017
HRV,2020,FALSE,INC,,Male,,,T60,.609633,2017
HRV,2020,FALSE,INC,,Female,,,B40,.409122,2017
HRV,2020,FALSE,INC,,Female,,,T60,.590878,2017
